timesteps,nodes,techs,sink_use_equals
2019-01-21 17:00:00,netherlands,demand_power,17232.0
2019-01-21 18:00:00,netherlands,demand_power,16667.0
2019-01-21 19:00:00,netherlands,demand_power,15931.0
2019-01-21 20:00:00,netherlands,demand_power,15039.0
2019-01-21 21:00:00,netherlands,demand_power,13989.0
2019-01-21 22:00:00,netherlands,demand_power,13072.0
2019-01-21 23:00:00,netherlands,demand_power,12439.0
2019-01-22 00:00:00,netherlands,demand_power,12071.0
2019-01-22 01:00:00,netherlands,demand_power,11856.0
2019-01-22 02:00:00,netherlands,demand_power,11831.0
2019-01-22 03:00:00,netherlands,demand_power,11942.0
2019-01-22 04:00:00,netherlands,demand_power,12417.0
2019-01-22 05:00:00,netherlands,demand_power,13871.0
2019-01-22 06:00:00,netherlands,demand_power,15932.0
2019-01-22 07:00:00,netherlands,demand_power,17165.0
2019-01-22 08:00:00,netherlands,demand_power,17428.0
2019-01-22 09:00:00,netherlands,demand_power,17403.0
2019-01-22 10:00:00,netherlands,demand_power,17481.0
2019-01-22 11:00:00,netherlands,demand_power,17486.0
2019-01-22 12:00:00,netherlands,demand_power,17625.0
2019-01-22 13:00:00,netherlands,demand_power,17617.0
2019-01-22 14:00:00,netherlands,demand_power,17509.0
2019-01-22 15:00:00,netherlands,demand_power,17479.0
2019-01-22 16:00:00,netherlands,demand_power,18020.0
2019-01-22 17:00:00,netherlands,demand_power,17433.0
2019-01-22 18:00:00,netherlands,demand_power,16873.0
2019-01-22 19:00:00,netherlands,demand_power,16095.0
2019-01-22 20:00:00,netherlands,demand_power,15144.0
2019-01-22 21:00:00,netherlands,demand_power,14126.0
2019-01-22 22:00:00,netherlands,demand_power,13233.0
2019-01-22 23:00:00,netherlands,demand_power,12609.0
2019-01-23 00:00:00,netherlands,demand_power,12218.0
2019-01-23 01:00:00,netherlands,demand_power,11945.0
2019-01-23 02:00:00,netherlands,demand_power,11846.0
2019-01-23 03:00:00,netherlands,demand_power,11973.0
2019-01-23 04:00:00,netherlands,demand_power,12472.0
2019-01-23 05:00:00,netherlands,demand_power,13828.0
2019-01-23 06:00:00,netherlands,demand_power,15920.0
2019-01-23 07:00:00,netherlands,demand_power,17146.0
2019-01-23 08:00:00,netherlands,demand_power,17536.0
2019-01-23 09:00:00,netherlands,demand_power,17440.0
2019-01-23 10:00:00,netherlands,demand_power,17248.0
2019-01-23 11:00:00,netherlands,demand_power,16884.0
2019-01-23 12:00:00,netherlands,demand_power,17132.0
2019-01-23 13:00:00,netherlands,demand_power,17220.0
2019-01-23 14:00:00,netherlands,demand_power,17260.0
2019-01-23 15:00:00,netherlands,demand_power,17402.0
2019-01-23 16:00:00,netherlands,demand_power,17986.0
2019-01-23 17:00:00,netherlands,demand_power,17348.0
2019-01-23 18:00:00,netherlands,demand_power,16718.0
2019-01-23 19:00:00,netherlands,demand_power,15938.0
2019-01-23 20:00:00,netherlands,demand_power,15115.0
2019-01-23 21:00:00,netherlands,demand_power,14130.0
2019-01-23 22:00:00,netherlands,demand_power,13269.0
2019-01-23 23:00:00,netherlands,demand_power,12632.0
2019-01-24 00:00:00,netherlands,demand_power,12273.0
2019-01-24 01:00:00,netherlands,demand_power,12017.0
2019-01-24 02:00:00,netherlands,demand_power,11929.0
2019-01-24 03:00:00,netherlands,demand_power,12039.0
2019-01-24 04:00:00,netherlands,demand_power,12578.0
2019-01-24 05:00:00,netherlands,demand_power,13964.0
2019-01-24 06:00:00,netherlands,demand_power,16015.0
2019-01-24 07:00:00,netherlands,demand_power,17217.0
2019-01-24 08:00:00,netherlands,demand_power,17604.0
2019-01-24 09:00:00,netherlands,demand_power,17575.0
2019-01-24 10:00:00,netherlands,demand_power,17412.0
2019-01-24 11:00:00,netherlands,demand_power,17033.0
2019-01-24 12:00:00,netherlands,demand_power,17070.0
2019-01-24 13:00:00,netherlands,demand_power,17223.0
2019-01-24 14:00:00,netherlands,demand_power,17275.0
2019-01-24 15:00:00,netherlands,demand_power,17393.0
2019-01-24 16:00:00,netherlands,demand_power,17947.0
2019-01-24 17:00:00,netherlands,demand_power,17454.0
2019-01-24 18:00:00,netherlands,demand_power,16895.0
2019-01-24 19:00:00,netherlands,demand_power,16136.0
2019-01-24 20:00:00,netherlands,demand_power,15169.0
2019-01-24 21:00:00,netherlands,demand_power,14225.0
2019-01-24 22:00:00,netherlands,demand_power,13351.0
2019-01-24 23:00:00,netherlands,demand_power,12753.0
2019-01-25 00:00:00,netherlands,demand_power,12309.0
2019-01-25 01:00:00,netherlands,demand_power,12096.0
2019-01-25 02:00:00,netherlands,demand_power,11964.0
2019-01-25 03:00:00,netherlands,demand_power,12061.0
2019-01-25 04:00:00,netherlands,demand_power,12560.0
2019-01-25 05:00:00,netherlands,demand_power,13915.0
2019-01-25 06:00:00,netherlands,demand_power,15902.0
2019-01-25 07:00:00,netherlands,demand_power,17188.0
2019-01-25 08:00:00,netherlands,demand_power,17639.0
2019-01-25 09:00:00,netherlands,demand_power,17699.0
2019-01-25 10:00:00,netherlands,demand_power,17650.0
2019-01-25 11:00:00,netherlands,demand_power,17493.0
2019-01-25 12:00:00,netherlands,demand_power,17439.0
2019-01-25 13:00:00,netherlands,demand_power,17347.0
2019-01-25 14:00:00,netherlands,demand_power,17207.0
2019-01-25 15:00:00,netherlands,demand_power,17296.0
2019-01-25 16:00:00,netherlands,demand_power,17755.0
2019-01-25 17:00:00,netherlands,demand_power,17059.0
2019-01-25 18:00:00,netherlands,demand_power,16311.0
2019-01-25 19:00:00,netherlands,demand_power,15471.0
2019-01-25 20:00:00,netherlands,demand_power,14450.0
2019-01-25 21:00:00,netherlands,demand_power,13602.0
2019-01-25 22:00:00,netherlands,demand_power,12851.0
2019-01-25 23:00:00,netherlands,demand_power,12290.0
2019-01-26 00:00:00,netherlands,demand_power,11766.0
2019-01-26 01:00:00,netherlands,demand_power,11428.0
2019-01-26 02:00:00,netherlands,demand_power,11224.0
2019-01-26 03:00:00,netherlands,demand_power,11188.0
2019-01-26 04:00:00,netherlands,demand_power,11360.0
2019-01-26 05:00:00,netherlands,demand_power,11911.0
2019-01-26 06:00:00,netherlands,demand_power,12646.0
2019-01-26 07:00:00,netherlands,demand_power,13725.0
2019-01-26 08:00:00,netherlands,demand_power,14604.0
2019-01-26 09:00:00,netherlands,demand_power,15114.0
2019-01-26 10:00:00,netherlands,demand_power,15215.0
2019-01-26 11:00:00,netherlands,demand_power,15086.0
2019-01-26 12:00:00,netherlands,demand_power,14842.0
2019-01-26 13:00:00,netherlands,demand_power,14663.0
2019-01-26 14:00:00,netherlands,demand_power,14503.0
2019-01-26 15:00:00,netherlands,demand_power,14642.0
2019-01-26 16:00:00,netherlands,demand_power,15259.0
2019-01-26 17:00:00,netherlands,demand_power,15013.0
2019-01-26 18:00:00,netherlands,demand_power,14529.0
2019-01-26 19:00:00,netherlands,demand_power,13900.0
2019-01-26 20:00:00,netherlands,demand_power,13177.0
2019-01-26 21:00:00,netherlands,demand_power,12676.0
2019-01-26 22:00:00,netherlands,demand_power,12018.0
2019-01-26 23:00:00,netherlands,demand_power,11582.0
2019-01-27 00:00:00,netherlands,demand_power,11184.0
2019-01-27 01:00:00,netherlands,demand_power,10887.0
2019-01-27 02:00:00,netherlands,demand_power,10691.0
2019-01-27 03:00:00,netherlands,demand_power,10677.0
2019-01-27 04:00:00,netherlands,demand_power,10814.0
2019-01-27 05:00:00,netherlands,demand_power,11150.0
2019-01-27 06:00:00,netherlands,demand_power,11593.0
2019-01-27 07:00:00,netherlands,demand_power,12367.0
2019-01-27 08:00:00,netherlands,demand_power,13059.0
2019-01-27 09:00:00,netherlands,demand_power,13586.0
2019-01-27 10:00:00,netherlands,demand_power,14018.0
2019-01-27 11:00:00,netherlands,demand_power,14275.0
2019-01-27 12:00:00,netherlands,demand_power,14151.0
2019-01-27 13:00:00,netherlands,demand_power,13948.0
2019-01-27 14:00:00,netherlands,demand_power,13814.0
2019-01-27 15:00:00,netherlands,demand_power,14038.0
2019-01-27 16:00:00,netherlands,demand_power,14983.0
2019-01-27 17:00:00,netherlands,demand_power,15079.0
2019-01-27 18:00:00,netherlands,demand_power,14628.0
2019-01-27 19:00:00,netherlands,demand_power,14163.0
2019-01-27 20:00:00,netherlands,demand_power,13384.0
2019-01-27 21:00:00,netherlands,demand_power,12813.0
2019-01-27 22:00:00,netherlands,demand_power,12041.0
2019-01-27 23:00:00,netherlands,demand_power,11625.0
2019-01-28 00:00:00,netherlands,demand_power,11351.0
2019-01-28 01:00:00,netherlands,demand_power,11200.0
2019-01-28 02:00:00,netherlands,demand_power,11146.0
2019-01-28 03:00:00,netherlands,demand_power,11310.0
2019-01-28 04:00:00,netherlands,demand_power,11779.0
2019-01-28 05:00:00,netherlands,demand_power,13247.0
2019-01-28 06:00:00,netherlands,demand_power,15362.0
2019-01-28 07:00:00,netherlands,demand_power,16713.0
2019-01-28 08:00:00,netherlands,demand_power,16966.0
2019-01-28 09:00:00,netherlands,demand_power,16988.0
2019-01-28 10:00:00,netherlands,demand_power,16774.0
2019-01-28 11:00:00,netherlands,demand_power,16406.0
2019-01-28 12:00:00,netherlands,demand_power,16384.0
2019-01-28 13:00:00,netherlands,demand_power,16296.0
2019-01-28 14:00:00,netherlands,demand_power,16388.0
2019-01-28 15:00:00,netherlands,demand_power,16737.0
2019-01-28 16:00:00,netherlands,demand_power,17428.0
2019-01-28 17:00:00,netherlands,demand_power,17152.0
2019-01-28 18:00:00,netherlands,demand_power,16587.0
2019-01-28 19:00:00,netherlands,demand_power,15795.0
2019-01-28 20:00:00,netherlands,demand_power,14855.0
2019-01-28 21:00:00,netherlands,demand_power,13916.0
2019-01-28 22:00:00,netherlands,demand_power,12943.0
2019-01-28 23:00:00,netherlands,demand_power,12416.0
2019-01-29 00:00:00,netherlands,demand_power,12065.0
2019-01-29 01:00:00,netherlands,demand_power,11831.0
2019-01-29 02:00:00,netherlands,demand_power,11733.0
2019-01-29 03:00:00,netherlands,demand_power,11812.0
2019-01-29 04:00:00,netherlands,demand_power,12317.0
2019-01-29 05:00:00,netherlands,demand_power,13729.0
2019-01-29 06:00:00,netherlands,demand_power,15832.0
2019-01-29 07:00:00,netherlands,demand_power,16945.0
2019-01-29 08:00:00,netherlands,demand_power,16994.0
2019-01-29 09:00:00,netherlands,demand_power,16604.0
2019-01-29 10:00:00,netherlands,demand_power,16173.0
2019-01-29 11:00:00,netherlands,demand_power,15596.0
2019-01-29 12:00:00,netherlands,demand_power,15639.0
2019-01-29 13:00:00,netherlands,demand_power,15823.0
2019-01-29 14:00:00,netherlands,demand_power,16291.0
2019-01-29 15:00:00,netherlands,demand_power,16726.0
2019-01-29 16:00:00,netherlands,demand_power,17465.0
2019-01-29 17:00:00,netherlands,demand_power,17152.0
2019-01-29 18:00:00,netherlands,demand_power,16635.0
2019-01-29 19:00:00,netherlands,demand_power,15899.0
2019-01-29 20:00:00,netherlands,demand_power,14987.0
2019-01-29 21:00:00,netherlands,demand_power,13974.0
2019-01-29 22:00:00,netherlands,demand_power,13132.0
2019-01-29 23:00:00,netherlands,demand_power,12545.0
2019-01-30 00:00:00,netherlands,demand_power,12170.0
2019-01-30 01:00:00,netherlands,demand_power,11920.0
2019-01-30 02:00:00,netherlands,demand_power,11864.0
2019-01-30 03:00:00,netherlands,demand_power,11967.0
2019-01-30 04:00:00,netherlands,demand_power,12499.0
2019-01-30 05:00:00,netherlands,demand_power,13876.0
2019-01-30 06:00:00,netherlands,demand_power,15953.0
2019-01-30 07:00:00,netherlands,demand_power,17198.0
2019-01-30 08:00:00,netherlands,demand_power,17586.0
2019-01-30 09:00:00,netherlands,demand_power,17452.0
2019-01-30 10:00:00,netherlands,demand_power,17353.0
2019-01-30 11:00:00,netherlands,demand_power,17122.0
2019-01-30 12:00:00,netherlands,demand_power,17132.0
2019-01-30 13:00:00,netherlands,demand_power,17130.0
2019-01-30 14:00:00,netherlands,demand_power,17240.0
2019-01-30 15:00:00,netherlands,demand_power,17425.0
2019-01-30 16:00:00,netherlands,demand_power,18002.0
2019-01-30 17:00:00,netherlands,demand_power,17390.0
2019-01-30 18:00:00,netherlands,demand_power,16762.0
2019-01-30 19:00:00,netherlands,demand_power,15954.0
2019-01-30 20:00:00,netherlands,demand_power,15108.0
2019-01-30 21:00:00,netherlands,demand_power,14178.0
2019-01-30 22:00:00,netherlands,demand_power,13296.0
2019-01-30 23:00:00,netherlands,demand_power,12671.0
2019-01-31 00:00:00,netherlands,demand_power,12205.0
2019-01-31 01:00:00,netherlands,demand_power,11946.0
2019-01-31 02:00:00,netherlands,demand_power,11870.0
2019-01-31 03:00:00,netherlands,demand_power,11939.0
2019-01-31 04:00:00,netherlands,demand_power,12466.0
2019-01-31 05:00:00,netherlands,demand_power,13922.0
2019-01-31 06:00:00,netherlands,demand_power,15990.0
2019-01-31 07:00:00,netherlands,demand_power,16862.0
2019-01-31 08:00:00,netherlands,demand_power,17264.0
2019-01-31 09:00:00,netherlands,demand_power,17412.0
2019-01-31 10:00:00,netherlands,demand_power,17331.0
2019-01-31 11:00:00,netherlands,demand_power,17177.0
2019-01-31 12:00:00,netherlands,demand_power,17264.0
2019-01-31 13:00:00,netherlands,demand_power,17214.0
2019-01-31 14:00:00,netherlands,demand_power,17284.0
2019-01-31 15:00:00,netherlands,demand_power,17414.0
2019-01-31 16:00:00,netherlands,demand_power,17872.0
2019-01-31 17:00:00,netherlands,demand_power,17435.0
2019-01-31 18:00:00,netherlands,demand_power,16899.0
2019-01-31 19:00:00,netherlands,demand_power,16136.0
2019-01-31 20:00:00,netherlands,demand_power,15205.0
2019-01-31 21:00:00,netherlands,demand_power,14148.0
2019-01-31 22:00:00,netherlands,demand_power,13304.0
2019-01-31 23:00:00,netherlands,demand_power,12680.0
2019-02-01 00:00:00,netherlands,demand_power,12240.0
2019-02-01 01:00:00,netherlands,demand_power,12034.0
2019-02-01 02:00:00,netherlands,demand_power,11921.0
2019-02-01 03:00:00,netherlands,demand_power,12027.0
2019-02-01 04:00:00,netherlands,demand_power,12552.0
2019-02-01 05:00:00,netherlands,demand_power,13900.0
2019-02-01 06:00:00,netherlands,demand_power,15945.0
2019-02-01 07:00:00,netherlands,demand_power,17181.0
2019-02-01 08:00:00,netherlands,demand_power,17687.0
2019-02-01 09:00:00,netherlands,demand_power,17814.0
2019-02-01 10:00:00,netherlands,demand_power,17801.0
2019-02-01 11:00:00,netherlands,demand_power,17502.0
2019-02-01 12:00:00,netherlands,demand_power,17427.0
2019-02-01 13:00:00,netherlands,demand_power,17265.0
2019-02-01 14:00:00,netherlands,demand_power,17108.0
2019-02-01 15:00:00,netherlands,demand_power,17096.0
2019-02-01 16:00:00,netherlands,demand_power,17476.0
2019-02-01 17:00:00,netherlands,demand_power,17040.0
2019-02-01 18:00:00,netherlands,demand_power,16360.0
2019-02-01 19:00:00,netherlands,demand_power,15505.0
2019-02-01 20:00:00,netherlands,demand_power,14600.0
2019-02-01 21:00:00,netherlands,demand_power,13724.0
2019-02-01 22:00:00,netherlands,demand_power,12973.0
2019-02-01 23:00:00,netherlands,demand_power,12435.0
2019-02-02 00:00:00,netherlands,demand_power,11989.0
2019-02-02 01:00:00,netherlands,demand_power,11624.0
2019-02-02 02:00:00,netherlands,demand_power,11461.0
2019-02-02 03:00:00,netherlands,demand_power,11421.0
2019-02-02 04:00:00,netherlands,demand_power,11572.0
2019-02-02 05:00:00,netherlands,demand_power,12114.0
2019-02-02 06:00:00,netherlands,demand_power,12978.0
2019-02-02 07:00:00,netherlands,demand_power,13983.0
2019-02-02 08:00:00,netherlands,demand_power,14980.0
2019-02-02 09:00:00,netherlands,demand_power,15437.0
2019-02-02 10:00:00,netherlands,demand_power,15503.0
2019-02-02 11:00:00,netherlands,demand_power,15426.0
2019-02-02 12:00:00,netherlands,demand_power,15222.0
2019-02-02 13:00:00,netherlands,demand_power,15029.0
2019-02-02 14:00:00,netherlands,demand_power,14902.0
2019-02-02 15:00:00,netherlands,demand_power,14981.0
2019-02-02 16:00:00,netherlands,demand_power,15547.0
2019-02-02 17:00:00,netherlands,demand_power,15544.0
2019-02-02 18:00:00,netherlands,demand_power,15035.0
2019-02-02 19:00:00,netherlands,demand_power,14386.0
2019-02-02 20:00:00,netherlands,demand_power,13688.0
2019-02-02 21:00:00,netherlands,demand_power,13122.0
2019-02-02 22:00:00,netherlands,demand_power,12471.0
2019-02-02 23:00:00,netherlands,demand_power,12057.0
2019-02-03 00:00:00,netherlands,demand_power,11685.0
2019-02-03 01:00:00,netherlands,demand_power,11310.0
2019-02-03 02:00:00,netherlands,demand_power,11151.0
2019-02-03 03:00:00,netherlands,demand_power,11110.0
2019-02-03 04:00:00,netherlands,demand_power,11230.0
2019-02-03 05:00:00,netherlands,demand_power,11557.0
2019-02-03 06:00:00,netherlands,demand_power,11974.0
2019-02-03 07:00:00,netherlands,demand_power,12525.0
2019-02-03 08:00:00,netherlands,demand_power,12852.0
2019-02-03 09:00:00,netherlands,demand_power,12730.0
2019-02-03 10:00:00,netherlands,demand_power,12478.0
2019-02-03 11:00:00,netherlands,demand_power,12336.0
2019-02-03 12:00:00,netherlands,demand_power,12320.0
2019-02-03 13:00:00,netherlands,demand_power,12551.0
2019-02-03 14:00:00,netherlands,demand_power,12908.0
2019-02-03 15:00:00,netherlands,demand_power,13474.0
2019-02-03 16:00:00,netherlands,demand_power,14621.0
2019-02-03 17:00:00,netherlands,demand_power,15151.0
2019-02-03 18:00:00,netherlands,demand_power,14771.0
2019-02-03 19:00:00,netherlands,demand_power,14325.0
2019-02-03 20:00:00,netherlands,demand_power,13713.0
2019-02-03 21:00:00,netherlands,demand_power,13009.0
2019-02-03 22:00:00,netherlands,demand_power,12239.0
2019-02-03 23:00:00,netherlands,demand_power,11869.0
2019-02-04 00:00:00,netherlands,demand_power,11629.0
2019-02-04 01:00:00,netherlands,demand_power,11495.0
2019-02-04 02:00:00,netherlands,demand_power,11453.0
2019-02-04 03:00:00,netherlands,demand_power,11596.0
2019-02-04 04:00:00,netherlands,demand_power,12133.0
2019-02-04 05:00:00,netherlands,demand_power,13626.0
2019-02-04 06:00:00,netherlands,demand_power,15705.0
2019-02-04 07:00:00,netherlands,demand_power,16809.0
2019-02-04 08:00:00,netherlands,demand_power,17191.0
2019-02-04 09:00:00,netherlands,demand_power,17188.0
2019-02-04 10:00:00,netherlands,demand_power,17241.0
2019-02-04 11:00:00,netherlands,demand_power,17189.0
2019-02-04 12:00:00,netherlands,demand_power,17370.0
2019-02-04 13:00:00,netherlands,demand_power,17383.0
2019-02-04 14:00:00,netherlands,demand_power,17373.0
2019-02-04 15:00:00,netherlands,demand_power,17498.0
2019-02-04 16:00:00,netherlands,demand_power,17926.0
2019-02-04 17:00:00,netherlands,demand_power,17424.0
2019-02-04 18:00:00,netherlands,demand_power,16811.0
2019-02-04 19:00:00,netherlands,demand_power,15944.0
2019-02-04 20:00:00,netherlands,demand_power,15005.0
2019-02-04 21:00:00,netherlands,demand_power,13980.0
2019-02-04 22:00:00,netherlands,demand_power,13049.0
2019-02-04 23:00:00,netherlands,demand_power,12575.0
2019-02-05 00:00:00,netherlands,demand_power,12180.0
2019-02-05 01:00:00,netherlands,demand_power,11938.0
2019-02-05 02:00:00,netherlands,demand_power,11815.0
2019-02-05 03:00:00,netherlands,demand_power,11846.0
2019-02-05 04:00:00,netherlands,demand_power,12353.0
2019-02-05 05:00:00,netherlands,demand_power,13832.0
2019-02-05 06:00:00,netherlands,demand_power,15884.0
2019-02-05 07:00:00,netherlands,demand_power,17012.0
2019-02-05 08:00:00,netherlands,demand_power,17409.0
